Northing_m,Easting_m,Elevation_m,Resistivity_ohmm
4268794.0,341241.3,490.4112,953.78
4268802.0,342163.2,571.7217,859.54
4268805.0,332985.1,548.0586,4.93
4268807.0,326400.8,512.4378,1.13
4268809.0,339559.2,401.4597,5256.16
4268812.0,336619.9,459.2915,131.4
4268814.0,333691.4,561.6286,0.42
4268815.0,346750.3,567.7434,51.61
4268819.0,342118.5,564.2275,843.04
4268824.0,343148.0,606.5022,1288.89
4268830.0,342086.1,561.0332,832.41
4268831.0,337300.2,487.0771,776.56
4268833.0,344257.7,493.0973,800.47
4268834.0,332173.7,539.1672,1.45
4268835.0,334366.2,578.8374,2.51
4268836.0,341125.1,484.7238,1022.76
4268837.0,329974.1,523.2806,0.1
4268839.0,340256.3,427.3177,2742.76
4268839.0,342063.0,557.7214,825.57
4268845.0,327028.6,515.1411,2.24
4268845.0,342046.6,555.2774,821.14
4268849.0,337980.5,513.0822,1604.24
4268849.0,342033.8,552.7426,817.91
4268852.0,335047.9,399.3786,9.37
4268854.0,342022.0,549.8407,815.11
4268854.0,345384.6,383.1425,355.85
4268858.0,342010.2,547.3114,812.54
4268862.0,341998.5,545.5375,810.17
4268867.0,341986.7,544.2034,808.01
4268868.0,338660.8,558.9378,2140.99
4268870.0,331345.9,534.2438,0.41
4268871.0,343018.6,598.5307,1292.62
4268872.0,335724.8,424.8622,28.02
4268872.0,341971.7,542.3676,805.52
4268880.0,341949.5,538.9418,802.49
4268882.0,327656.4,514.9883,0.96
4268888.0,339343.0,398.6676,5095.98
4268890.0,340976.5,475.69,1147.18
4268891.0,336403.8,449.9415,78.57
4268891.0,344098.0,503.6854,905.58
4268892.0,341918.2,533.1382,799.57
4268902.0,323948.3,516.7373,3.71
4268907.0,341874.4,529.1932,798.36
4268909.0,337084.0,475.2758,448.36
4268909.0,346492.0,571.1701,44.99
4268911.0,342908.8,586.6786,1241.93
4268914.0,345220.8,385.4084,422.8
4268917.0,330484.1,527.8848,0.3
4268918.0,333405.0,553.1926,1.13
4268918.0,340040.2,430.7363,3426.3
4268920.0,328284.2,515.8732,0.34
4268921.0,334127.9,570.5498,1.19
4268928.0,337764.3,502.8157,1438.58
4268929.0,324603.6,513.8052,0.64
4268929.0,341813.9,528.516,802.44
4268931.0,334831.8,593.6863,6.61
4268932.0,332635.6,543.9039,5.65
4268943.0,342823.0,580.2774,1186.6
4268946.0,338444.6,542.4643,1840.06
4268950.0,343938.3,511.8246,1082.04
4268951.0,335508.7,414.0926,15.54
4268954.0,340801.5,473.6979,1356.47
4268958.0,328909.8,517.7728,0.42
4268960.0,341730.1,526.6237,820.34
4268965.0,342761.1,578.847,1141.01
4268966.0,325232.7,511.4698,0.29
4268966.0,339126.9,380.6333,4453.94
4268968.0,331806.3,536.3849,0.48
4268970.0,336187.6,440.9582,46.53
4268972.0,345061.1,383.902,491.73
4268981.0,342716.3,579.2684,1106.23
4268988.0,336867.9,464.6467,213.32
4268993.0,342684.0,580.2848,1080.49
4268997.0,339824.1,434.3533,3956.91
4268998.0,346249.1,577.5883,52.51
4269002.0,341614.0,523.9997,871.48
4269002.0,342660.8,581.6752,1061.91
4269004.0,325860.5,511.8216,0.36
4269004.0,343788.9,500.6899,1257.66
4269006.0,329508.9,518.7415,0.15
4269007.0,330968.3,532.0571,0.86
4269007.0,337548.2,492.4644,1194.39
4269008.0,342644.4,583.3079,1048.76
4269012.0,334610.2,583.9399,4.14
4269012.0,342631.7,583.6532,1038.52
4269016.0,333868.0,563.1651,0.82
4269017.0,342619.8,582.7412,1029.05
4269021.0,342608.0,582.521,1019.72
4269025.0,338228.5,527.5756,1663.49
4269025.0,342596.3,583.3328,1010.44
4269027.0,340599.4,465.6502,1678.63
4269029.0,335292.6,405.4006,8.47
4269029.0,342584.6,584.8034,1001.21
4269030.0,344901.3,390.102,580.93
4269034.0,333087.3,547.3978,2.98
4269035.0,342569.5,587.4516,989.49
4269041.0,326488.3,512.9637,1.52
4269043.0,342547.3,593.3661,972.49
4269045.0,338910.8,590.0202,2573.12
4269048.0,335971.5,432.4355,25.82
4269051.0,343659.5,493.8396,1394.87
4269054.0,342516.0,599.3565,949.08
4269056.0,341465.4,520.0602,882.85
4269066.0,332268.7,539.9668,3.27
4269067.0,336651.8,455.6159,95.67
4269070.0,342472.2,602.4941,917.91
4269071.0,330061.6,523.8961,0.16
4269075.0,339607.9,446.2255,4148.43
4269078.0,346029.5,581.5863,74.74
4269079.0,327116.1,514.5753,2.1
4269085.0,337332.1,481.1403,814.02
4269088.0,344741.6,403.1735,703.15
4269091.0,343549.7,494.9434,1486.24
4269092.0,342411.7,601.6015,878.17
4269098.0,334371.9,575.7178,2.84
4269102.0,331438.9,533.9838,0.44
4269104.0,338012.4,515.6334,1637.77
4269106.0,340383.3,455.7329,2086.23
4269108.0,335076.4,599.4686,4.72
4269117.0,327743.8,514.6364,0.7
4269120.0,333581.7,554.8373,0.95
4269120.0,341290.3,522.4405,934.11
4269122.0,343463.8,499.6228,1533.78
4269123.0,342328.0,588.2979,830.64
4269123.0,347288.9,559.7118,96.31
4269124.0,338694.6,567.3662,1876.34
4269127.0,323329.1,518.2208,5.93
4269127.0,335755.4,422.088,13.11
4269135.0,324038.4,517.4085,2.65
4269145.0,336435.7,446.8847,44.91
4269145.0,343401.9,507.889,1553.24
4269146.0,344581.8,424.9018,868.75
4269148.0,345837.4,585.5454,106.85
4269151.0,330573.3,529.1184,0.83
4269154.0,328371.6,516.4052,0.31
4269154.0,339391.8,437.869,3932.26
4269161.0,332737.7,543.0814,4.3
4269161.0,343357.2,513.7865,1558.9
4269163.0,324692.4,512.5861,0.4
4269164.0,337115.9,471.7188,424.33
4269165.0,342211.8,574.1092,781.91
4269173.0,343324.8,515.3295,1546.67
4269181.0,343301.7,517.0402,1526.24
4269182.0,337796.2,503.7767,1593.08
4269185.0,340167.1,456.1379,2499.42
4269187.0,343285.3,519.6768,1510.46
4269189.0,334854.9,591.3003,3.74
4269192.0,328997.2,516.326,0.47
4269192.0,343272.5,522.2679,1497.44
4269193.0,334112.0,567.4563,2.17
4269194.0,341088.2,519.5046,1042.44
4269196.0,343260.6,524.434,1484.8
4269200.0,331901.3,536.8533,0.99
4269201.0,325320.2,510.9983,0.22
4269201.0,343248.9,526.872,1471.75
4269202.0,338478.5,547.4112,1565.39
4269205.0,343237.1,529.4754,1458.2
4269205.0,344422.1,451.1084,1030.49
4269206.0,335539.2,412.182,6.56
4269209.0,343225.4,532.1164,1444.16
4269212.0,345661.3,589.5726,145.87
4269215.0,343210.3,535.7226,1425.59
4269219.0,342063.2,569.5735,756.21
4269223.0,343188.2,544.1244,1397.01
4269224.0,336219.5,438.3899,22.66
4269227.0,347003.4,556.0032,89.46
4269233.0,339175.7,396.3571,3395.61
4269234.0,343156.8,556.4067,1354.32
4269236.0,333264.0,548.1333,1.47
4269238.0,325948.0,510.931,0.47
4269239.0,331061.2,532.1284,1.02
4269240.0,329596.4,519.2249,0.22
4269243.0,336899.8,463.3682,152.09
4269250.0,343113.1,566.9319,1291.07
4269259.0,344272.7,456.716,1216.18
4269261.0,337580.1,492.1456,1263.59
4269263.0,339951.0,477.8798,2825.95
4269271.0,345497.5,591.2783,188.98
4269272.0,340872.1,504.1378,1216.15
4269272.0,343052.6,576.3408,1199.14
4269275.0,334616.6,582.0381,3.64
4269276.0,326575.7,512.6893,2.06
4269281.0,338262.4,534.1201,1596.66
4269283.0,341888.1,581.1447,790.28
4269284.0,335323.1,404.6185,3.89
4269295.0,332370.8,540.4361,3.77
4269297.0,333825.7,557.9277,1.67
4269302.0,342968.8,573.3583,1069.52
4269303.0,336003.4,428.7186,11.53
4269305.0,330150.7,523.5143,0.46
4269306.0,344143.3,447.2528,1445.01
4269311.0,338959.5,603.4455,1776.21
4269313.0,327203.5,514.1545,1.78
4269321.0,336683.7,453.4806,54.34
4269321.0,346745.0,556.1239,70.39
4269329.0,345337.8,589.8667,237.29
4269333.0,331533.8,534.3048,0.6
4269340.0,337364.0,481.938,758.48
4269342.0,339734.9,487.6595,2969.35
4269345.0,342852.6,569.0106,898.71
4269346.0,344033.5,439.9879,1638.9
4269351.0,327831.3,514.4328,0.52
4269351.0,340656.0,491.3091,1442.92
4269356.0,341686.1,582.426,815.38
4269360.0,323419.2,518.2161,5.6
4269360.0,338046.3,521.1623,1764.8
4269363.0,332914.4,542.4782,2.42
4269365.0,335101.6,598.2321,2.35
4269369.0,324127.2,516.1373,2.33
4269370.0,334356.7,572.418,3.75
4269377.0,343947.6,437.8287,1775.99
4269381.0,335787.3,419.4213,5.78
4269383.0,330666.2,528.4668,1.65
4269388.0,328459.1,515.1418,0.29
4269388.0,345178.0,591.7985,294.83
4269390.0,338743.4,576.1263,1397.07
4269397.0,324779.9,510.7519,0.54
4269399.0,342704.1,572.4439,715.66
4269400.0,336467.6,443.5927,22.71
4269400.0,343885.7,440.4233,1860.52
4269409.0,346502.2,557.5807,53.76
4269413.0,333508.0,551.3033,1.18
4269416.0,343841.0,442.131,1911.24
4269418.0,337147.9,471.1045,334.54
4269421.0,339518.8,451.098,2875.09
4269427.0,329084.7,515.8227,0.59
4269428.0,332003.4,537.0739,2.01
4269428.0,343808.7,442.238,1941.45
4269430.0,340439.8,491.0586,1700.18
4269435.0,325407.6,509.6431,0.22
4269435.0,341469.9,570.4541,868.52
4269436.0,343785.5,441.7014,1959.38
4269438.0,337830.1,507.1738,1668.63
4269442.0,343769.1,441.3752,1970.1
4269446.0,345018.3,597.4871,369.25
4269447.0,343756.3,441.8532,1977.35
4269451.0,343744.5,442.8029,1983.13
4269452.0,334863.3,588.4395,2.83
4269455.0,343732.7,444.0502,1987.92
4269460.0,335571.1,411.0066,3.68
4269460.0,343721.0,445.3088,1991.75
4269463.0,342529.0,604.1081,570.04
4269464.0,343709.2,446.594,1994.61
4269469.0,338527.3,556.3235,1356.88
4269469.0,343694.2,447.3535,1997.01
4269471.0,331156.1,533.265,1.1
4269472.0,326035.4,510.2932,0.79
4269474.0,329685.5,518.6877,0.49
4269474.0,334070.3,562.7442,3.14
4269478.0,343672.0,448.2172,1997.6
4269479.0,336251.4,434.4727,11.57
4269489.0,343640.7,451.1283,1992.46
4269489.0,346282.5,556.3513,55.82
4269496.0,332547.5,539.3959,3.06
4269497.0,336931.7,459.568,105.1
4269499.0,339302.6,403.325,2608.54
4269504.0,344858.5,603.799,474.04
4269505.0,343596.9,455.8022,1973.38
4269508.0,340223.7,498.9864,1940.15
4269510.0,326663.2,512.4602,2.56
4269514.0,341253.8,577.7195,985.18
4269517.0,337614.0,493.8066,1181.6
4269527.0,343536.4,465.705,1863.9
4269536.0,342326.9,359.5385,302.64
4269537.0,330243.7,522.6754,1.39
4269540.0,333158.4,545.2614,1.29
4269541.0,335349.6,402.7227,2.76
4269546.0,334603.4,577.9237,3.71
4269547.0,327291.0,513.1587,1.4
4269547.0,338311.2,539.4089,1558.73
4269557.0,336035.3,426.4784,6.5
4269557.0,343452.7,475.4237,1634.32
4269559.0,346090.4,557.3267,69.66
4269562.0,331636.0,534.1449,0.98
4269562.0,344698.8,618.0159,630.42
4269576.0,336715.6,448.836,35.57
4269578.0,339086.5,609.1718,1469.82
4269585.0,327918.7,514.2525,0.38
4269587.0,340007.6,498.6029,2106.79
4269590.0,333752.6,554.4405,1.7
4269592.0,341037.7,578.1168,1162.91
4269594.0,323508.0,517.3546,5.7
4269596.0,337397.9,481.0473,666.71
4269600.0,343336.5,490.4637,1279.01
4269603.0,324214.7,512.9545,2.5
4269615.0,330761.2,529.4804,2.19
4269615.0,342110.8,369.4795,305.39
4269616.0,344549.4,393.0785,1138.79
4269622.0,328546.5,513.9414,0.3
4269623.0,345914.3,558.536,94.03
4269626.0,338095.0,525.3234,1710.24
4269628.0,335111.3,595.3098,2.21
4269630.0,332180.1,537.5035,2.75
4269631.0,324867.3,509.8951,1.08
4269636.0,335819.2,418.2073,4.3
4269651.0,334317.0,568.6501,3.68
4269654.0,336499.5,439.8303,15.27
4269654.0,343187.9,515.2048,852.66
4269657.0,338870.4,585.7822,1218.8
4269660.0,329173.8,515.5877,0.83
4269660.0,347269.5,549.9259,114.26
4269663.0,344420.0,400.2386,1357.11
4269666.0,339791.5,462.7761,2181.64
4269669.0,325495.1,509.67,0.35
4269671.0,340821.5,569.6853,1378.5
4269674.0,332791.5,540.4664,2.0
4269674.0,337181.7,468.3692,269.22
4269683.0,345750.6,560.064,128.89
4269693.0,341894.7,377.6114,387.46
4269700.0,331258.3,533.8491,1.18
4269703.0,344310.2,398.841,1596.07
4269705.0,337878.9,509.2733,1498.45
4269706.0,329778.4,518.6635,1.28
4269707.0,326122.9,511.116,1.37
4269717.0,333403.0,548.0028,0.93
4269717.0,335597.6,408.8908,3.19
4269717.0,343012.8,556.886,495.67
4269722.0,334851.4,583.9619,3.05
4269733.0,336283.3,432.8311,8.67
4269735.0,338654.2,567.8617,1220.08
4269735.0,344224.3,398.9798,1788.95
4269741.0,345590.8,562.1562,176.37
4269744.0,326750.6,511.1665,2.77
4269744.0,339575.3,414.1722,2196.93
4269750.0,340605.4,575.5576,1595.98
4269753.0,336965.6,456.9,87.29
4269754.0,347011.2,550.9908,111.72
4269757.0,344162.4,401.8375,1924.36
4269764.0,331812.7,534.9215,1.63
4269766.0,333999.3,559.604,2.17
4269768.0,330338.6,522.256,2.74
4269772.0,341678.5,384.4633,552.0
4269773.0,344117.7,403.6577,2016.51
4269782.0,327378.4,513.5135,1.06
4269783.0,337662.8,494.5937,1044.3
4269785.0,344085.4,405.1188,2078.54
4269791.0,342810.7,614.443,283.31
4269794.0,344062.2,406.1845,2119.9
4269799.0,345431.1,563.8131,239.05
4269800.0,344045.8,406.5578,2147.37
4269803.0,335359.4,400.4229,2.99
4269804.0,344033.0,406.9843,2167.75
4269807.0,332424.1,537.9352,2.65
4269809.0,344021.2,407.6571,2185.73
4269812.0,336067.2,424.195,6.13
4269813.0,344009.4,408.7264,2202.56
4269814.0,338438.1,553.1849,1395.55
4269817.0,343997.7,409.8729,2218.37
4269819.0,328006.2,513.7553,0.31
4269821.0,343985.9,410.8008,2233.1
4269823.0,339359.2,389.3085,2223.83
4269826.0,334565.1,574.2566,3.04
4269827.0,343970.9,411.2661,2250.57
4269828.0,323595.5,514.579,6.15
4269828.0,340389.3,568.1496,1786.74
4269832.0,336749.5,446.4405,31.32
4269835.0,343948.7,411.3355,2272.77
4269837.0,324302.1,512.0995,3.03
4269843.0,330863.3,530.7424,1.98
4269843.0,346768.3,548.8465,104.25
4269846.0,343917.4,412.1234,2296.68
4269851.0,333036.2,542.2163,1.16
4269851.0,341462.4,401.9019,771.94
4269856.0,328635.7,514.0353,0.41
4269857.0,345271.3,566.7086,318.5
4269862.0,337446.6,480.6936,623.0
4269862.0,343873.6,414.9402,2314.04
4269866.0,324954.8,510.2364,1.98
4269870.0,342594.6,355.1221,159.73
4269884.0,343813.1,421.6304,2304.8
4269892.0,329266.8,514.5278,1.4
4269892.0,335845.7,414.0088,4.81
4269893.0,333649.7,550.7167,0.97
4269893.0,338222.0,534.7801,1506.58
4269898.0,335099.5,591.6433,2.86
4269901.0,331435.0,532.8173,1.32
4269902.0,339143.1,616.8711,1353.57
4269903.0,325582.5,510.9224,0.61
4269907.0,340173.2,555.8459,1586.23
4269910.0,336533.4,436.9275,14.66
4269915.0,343729.3,431.9554,2225.37
4269916.0,345111.6,572.5004,417.07
4269922.0,346548.7,546.3765,98.21
4269929.0,341246.3,413.1691,937.03
4269938.0,329873.4,518.0192,2.9
4269941.0,326210.3,509.9266,2.13
4269941.0,332056.7,534.5575,1.83
4269941.0,337230.5,467.1177,240.29
4269942.0,334247.3,566.0695,2.0
4269948.0,342378.5,375.728,176.16
4269957.0,343613.2,451.4673,1862.1
4269971.0,338005.8,516.1437,1388.82
4269974.0,344951.8,581.07,540.71
4269978.0,326838.1,510.7176,2.6
4269979.0,335607.4,405.3489,5.03
4269980.0,338926.9,602.5642,1228.71
4269984.0,332668.7,538.2525,1.65
4269986.0,339957.0,519.441,1003.17
4269989.0,336317.2,427.8443,10.11
4269992.0,346356.6,544.8843,100.35
4269997.0,330440.8,521.8671,3.02
4270002.0,334813.1,581.0402,2.7
4270008.0,341030.1,398.758,922.85
4270011.0,343464.6,486.2055,1198.46
4270016.0,327465.9,513.3776,0.82
4270019.0,337014.4,454.3619,84.01
4270027.0,333282.8,543.8066,0.91
4270027.0,342162.4,423.1802,302.87
4270028.0,344802.5,589.9426,690.88
4270045.0,331040.0,530.2412,1.44
4270050.0,337789.7,499.6033,1060.97
4270053.0,328095.4,513.2861,0.3
4270057.0,346180.5,543.637,112.96
4270059.0,338710.8,585.4952,1227.76
4270062.0,323682.9,513.3916,6.98
4270064.0,339740.9,465.875,747.68
4270069.0,333897.8,555.5738,1.24
4270069.0,336095.7,418.5009,9.99
4270071.0,324389.6,512.0021,3.87
4270074.0,335347.5,597.6674,3.96
4270075.0,343289.5,524.6255,595.22
4270075.0,344673.1,596.4223,862.79
4270079.0,331679.0,531.8115,1.28
4270087.0,340814.0,398.8065,749.58
4270088.0,328728.6,512.6743,0.67
4270098.0,336798.3,441.486,33.27
4270100.0,325042.2,510.3929,2.89
4270106.0,341946.2,505.9584,649.22
4270115.0,344563.3,602.0737,1050.9
4270116.0,346016.7,542.7224,136.71
4270118.0,332301.3,535.3136,1.45
4270118.0,334495.4,571.2995,1.69
4270124.0,329361.7,515.4657,2.31
4270129.0,337573.6,483.3277,535.02
4270137.0,325670.0,510.1516,1.1
4270138.0,338494.7,562.0677,1210.58
4270143.0,339524.8,437.2173,644.19
4270146.0,344477.4,607.3986,1229.82
4270148.0,343087.4,547.8087,256.03
4270156.0,335857.4,409.7475,13.35
4270161.0,332915.4,540.7531,1.21
4270165.0,340597.9,362.8995,529.99
4270167.0,329975.6,515.4658,3.86
4270169.0,344415.5,610.2352,1376.22
4270174.0,345857.0,543.8503,173.97
4270175.0,326297.8,508.9476,2.73
4270177.0,336582.1,431.0548,19.07
4270178.0,335061.1,586.7695,4.02
4270184.0,341730.1,527.5797,1165.09
4270185.0,344370.8,611.7827,1490.12
4270189.0,347278.4,544.5317,64.06
4270197.0,344338.4,613.6274,1575.94
4270199.0,330617.5,522.4517,1.99
4270203.0,333530.9,546.9865,1.14
4270205.0,344315.2,615.013,1638.71
4270207.0,337357.5,467.2936,195.01
4270211.0,344298.9,615.4799,1683.56
4270212.0,326925.6,511.1872,2.23
4270216.0,338278.5,537.2577,1032.67
4270216.0,344286.1,615.4546,1718.77
4270220.0,344274.2,615.2181,1751.53
4270222.0,331284.0,530.2063,1.01
4270222.0,339308.6,420.3463,636.04
4270225.0,344262.5,615.2623,1783.95
4270227.0,342871.3,566.7101,160.94
4270229.0,344250.7,615.5224,1816.3
4270232.0,345697.2,545.2295,227.06
4270233.0,344239.0,615.5829,1848.49
4270239.0,344223.9,615.8062,1889.56
4270244.0,340381.7,614.9867,435.81
4270245.0,334145.8,561.5881,1.21
4270247.0,344201.8,616.5505,1949.0
4270249.0,327555.0,512.0512,0.72
4270251.0,335597.5,399.9584,12.64
4270256.0,331923.6,532.5504,1.06
4270257.0,336360.6,422.1628,19.11
4270258.0,344170.4,618.0243,2030.16
4270263.0,341514.0,470.4435,1492.92
4270274.0,344126.7,620.3784,2134.47
4270277.0,347035.6,546.8563,94.5
4270285.0,328188.3,512.4695,0.36
4270286.0,337141.3,452.9742,71.05
4270291.0,345537.5,546.7182,293.45
4270294.0,332548.0,539.8213,1.22
4270294.0,334743.4,577.0806,2.7
4270295.0,338062.4,516.4528,681.52
4270296.0,344066.2,383.2297,2357.03
4270297.0,323770.4,512.123,8.14
4270300.0,339092.5,399.7341,646.84
4270306.0,324477.0,510.5285,4.97
4270306.0,342655.2,599.9896,163.22
4270320.0,328823.6,512.8562,0.95
4270323.0,340165.6,603.9561,383.2
4270327.0,343982.4,393.5617,2413.71
4270334.0,325129.7,509.5243,3.38
4270336.0,333163.5,542.9278,1.5
4270342.0,341297.8,412.1624,1304.23
4270344.0,336122.3,413.8084,18.1
4270349.0,345377.7,550.3839,363.79
4270353.0,329463.9,514.9986,2.69
4270355.0,335311.1,591.1186,10.24
4270357.0,346815.9,546.3061,115.92
4270365.0,336925.2,440.6266,31.61
4270368.0,330152.2,514.5065,3.4
4270369.0,343866.2,411.5567,2286.62
4270372.0,325757.5,508.8703,1.75
4270374.0,337846.3,495.5858,331.72
4270376.0,330861.5,524.698,1.07
4270379.0,333778.9,551.4593,1.39
4270379.0,338876.4,608.2491,440.36
4270384.0,342439.1,374.3015,296.08
4270399.0,331528.7,530.0644,0.91
4270401.0,339949.5,583.2339,423.76
4270407.0,345218.0,556.8415,425.99
4270409.0,326385.2,509.2087,2.79
4270420.0,341081.7,375.523,801.62
4270421.0,334393.8,567.1736,1.67
4270423.0,343717.6,436.6646,1785.0
4270427.0,346623.8,544.2799,115.25
4270432.0,332170.3,538.0589,1.22
4270439.0,335862.4,404.2013,12.33
4270445.0,336703.7,429.3767,20.61
4270446.0,327014.7,511.4957,1.88
4270452.0,337630.2,478.4099,123.82
4270458.0,338660.3,586.8902,463.19
4270461.0,345068.6,563.2688,473.07
4270463.0,342222.9,469.6361,840.57
4270470.0,332796.0,541.6989,1.56
4270471.0,334993.4,582.4138,5.1
4270480.0,339733.4,556.5086,421.93
4270482.0,327647.9,511.3108,0.75
4270487.0,343542.6,463.1072,1055.1
4270491.0,346447.7,541.5773,124.08
4270499.0,340865.6,364.2115,386.65
4270508.0,344939.2,567.619,512.75
4270512.0,333411.5,544.0856,2.17
4270516.0,328283.2,511.4202,0.46
4270531.0,323857.8,510.7771,9.34
4270531.0,337414.0,463.1911,46.16
4270532.0,336465.4,419.7312,13.46
4270536.0,338444.1,572.5953,451.02
4270540.0,324564.5,509.2722,5.89
4270542.0,342006.8,490.8098,2020.7
4270543.0,335576.0,596.1427,11.68
4270546.0,330396.2,516.5269,2.06
4270548.0,344829.4,571.3633,554.01
4270549.0,328925.7,513.8198,0.96
4270551.0,346283.9,537.9336,145.93
4270553.0,331106.1,525.7944,0.71
4270554.0,334026.9,555.1794,1.44
4270555.0,329640.6,513.8743,2.31
4270559.0,339517.2,509.123,449.73
4270560.0,343340.5,484.245,484.0
4270568.0,325217.1,508.8789,3.12
4270576.0,331775.3,534.8028,1.07
4270578.0,340649.5,636.5311,275.55
4270580.0,344743.5,574.3664,596.31
4270598.0,334643.8,571.3636,2.24
4270602.0,344681.6,576.1459,634.08
4270606.0,325844.9,508.5448,2.02
4270608.0,332418.4,543.1017,1.59
4270609.0,346124.2,535.8968,182.04
4270612.0,337192.5,448.1351,19.0
4270615.0,338228.0,537.9163,396.83
4270618.0,344636.9,577.014,665.83
4270620.0,341790.7,433.2966,2167.92
4270627.0,336205.5,409.6058,9.98
4270630.0,344604.6,578.1947,691.34
4270637.0,339301.1,465.755,509.79
4270639.0,343124.4,496.3438,246.73
4270639.0,344581.4,578.9238,710.98
4270643.0,326474.4,509.8893,2.47
4270644.0,344565.0,579.216,725.57
4270646.0,333044.1,540.9412,2.58
4270649.0,344552.2,579.0821,737.36
4270653.0,344540.4,578.6824,748.63
4270656.0,340433.3,603.8143,237.6
4270658.0,335258.3,585.8715,5.63
4270658.0,344528.6,578.3988,760.11
4270662.0,344516.9,578.1951,771.89
4270666.0,344505.1,578.266,783.99
4270667.0,345964.4,535.7077,228.55
4270672.0,344490.1,578.6537,799.93
4270678.0,327107.6,510.9216,1.64
4270680.0,344467.9,579.1072,824.29
4270688.0,333659.5,546.6763,1.92
4270691.0,344436.6,580.155,860.54
4270694.0,338011.9,498.0415,214.72
4270698.0,336954.2,434.3438,9.23
4270699.0,341574.5,400.3285,1952.46
4270707.0,344392.8,582.2554,914.39
4270713.0,327742.9,510.8522,0.91
4270713.0,347301.9,539.0726,76.41
4270716.0,339085.0,443.3011,593.3
4270718.0,342908.2,513.2451,229.7
4270723.0,330640.9,518.9292,1.18
4270725.0,345804.7,535.0193,286.88
4270729.0,331352.8,528.3147,0.77
4270729.0,344332.3,584.682,993.87
4270731.0,334277.0,559.2282,1.58
4270731.0,335919.1,399.6731,7.81
4270732.0,329884.6,512.3134,1.59
4270735.0,340217.2,569.7795,172.53
4270745.0,328385.4,511.5531,0.57
4270750.0,329102.4,514.1705,0.78
4270751.0,332023.4,541.4485,1.4
4270760.0,344248.6,587.8358,1108.27
4270765.0,323945.3,510.0875,9.77
4270774.0,324652.0,509.4459,5.76
4270774.0,337790.3,476.0785,85.85
4270778.0,341358.4,380.8261,1502.27
4270783.0,332666.4,542.9503,2.34
4270784.0,345645.0,533.8293,337.67
4270786.0,334908.7,574.6063,3.47
4270792.0,347082.3,536.6868,92.99
4270793.0,336694.3,421.6262,7.65
4270795.0,338868.8,384.9149,675.65
4270796.0,342692.1,549.7283,461.54
4270802.0,325304.6,509.8292,2.38
